company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,funding_round_type,funded_at,raised_amount_usd
/company/abound-solar,Abound Solar,cleantech,USA,CO,Loveland,Loveland,other,2010-07-06,400000000
/company/abound-solar,Abound Solar,cleantech,USA,CO,Loveland,Loveland,venture,2010-12-15,110000000
/company/aboutme,about.me,web,USA,CA,SF Bay,San Francisco,venture,2013-02-05,5675000
/company/aboutone,AboutOne,web,USA,PA,Philadelphia,Paoli,series-a,2011-12-01,1800000
/company/aboutone,AboutOne,web,USA,PA,Philadelphia,Paoli,angel,2011-05-01,100000
/company/aboutus-org,AboutUs.org,web,USA,OR,Portland,Portland,series-a,2009-01-09,2500000
/company/above-all-software,Above All Software,semiconductor,USA,CA,SF Bay,Redwood City,venture,2005-06-01,2100000
/company/abpathfinder,ABPathfinder,software,USA,KS,Kansas City,Overland Park,series-a,2012-12-05,400000
/company/abs,ABS,medical,USA,MN,Minneapolis,Minnetonka,venture,2012-09-19,132500
/company/iphase3,Absio,software,USA,CO,Denver,Littleton,venture,2010-05-06,997346
/company/iphase3,Absio,software,USA,CO,Denver,Littleton,other,2013-02-12,1500000
/company/absolutdata,AbsolutData,analytics,USA,CA,SF Bay,Alameda,venture,2012-08-23,20000000
/company/abt-molecular-imaging,ABT Molecular Imaging,medical,USA,TN,Knoxville,Knoxville,series-a,2010-01-21,9000000
/company/abt-molecular-imaging,ABT Molecular Imaging,medical,USA,TN,Knoxville,Knoxville,series-c+,2012-09-13,6000000
/company/abt-molecular-imaging,ABT Molecular Imaging,medical,USA,TN,Knoxville,Knoxville,other,2012-08-08,150000
/company/abt-molecular-imaging,ABT Molecular Imaging,medical,USA,TN,Knoxville,Knoxville,other,2012-03-05,500000
/company/acacia,Acacia,mobile,USA,TN,Nashville,Nashville,venture,2012-05-20,15000
/company/acacia-communications,Acacia Communications,network_hosting,USA,MA,Boston,Maynard,other,2011-12-12,3000000
/company/acacia-communications,Acacia Communications,network_hosting,USA,MA,Boston,Maynard,series-a,2013-05-15,20000000
/company/acacia-interactive,Acacia Interactive,software,USA,TN,Nashville,Nashville,venture,2013-03-29,259910
/company/acacia-living,Acacia Living,health,USA,AZ,Phoenix,Scottsdale,venture,2012-09-07,2238650
/company/acacia-research,Acacia Research,other,USA,CA,Los Angeles,Newport Beach,venture,2005-02-10,19600000
/company/acacia-research,Acacia Research,other,USA,CA,Los Angeles,Newport Beach,series-a,2012-02-21,225000000
/company/academia-edu,Academia.edu,analytics,USA,CA,SF Bay,San Francisco,angel,2007-11-02,600000
/company/academia-edu,Academia.edu,analytics,USA,CA,SF Bay,San Francisco,series-a,2010-04-28,1600000
/company/academia-edu,Academia.edu,analytics,USA,CA,SF Bay,San Francisco,series-a,2011-11-30,4500000
/company/academia-edu,Academia.edu,analytics,USA,CA,SF Bay,San Francisco,series-b,2013-09-26,11100000
/company/academic-earth,Academic Earth,education,USA,CA,SF Bay,San Francisco,angel,2008-10-01,
/company/academix-direct-go-internet-media,AcademixDirect,web,USA,CA,SF Bay,Mountain View,series-a,2009-01-01,10000000
/company/acadia-pharmaceuticals,ACADIA Pharmaceuticals,biotech,USA,CA,San Diego,San Diego,venture,2011-01-11,15000000
/company/acadia-pharmaceuticals,ACADIA Pharmaceuticals,biotech,USA,CA,San Diego,San Diego,private-equity,2013-01-02,86385000
/company/acadiasoft,AcadiaSoft,finance,USA,MA,Boston,Pembroke,venture,2010-01-08,4000000
/company/accela,Accela,software,USA,CA,SF Bay,San Ramon,venture,2013-07-17,35000000
/company/accelera-mobile-broadband,Accelera Mobile Broadband,mobile,USA,CA,SF Bay,Santa Clara,venture,2013-05-14,3033472
/company/accelera-mobile-broadband,Accelera Mobile Broadband,mobile,USA,CA,SF Bay,Santa Clara,series-a,2012-04-25,3033472
/company/accelerate-diagnostics,Accelerate Diagnostics,health,USA,AZ,Tucson,Tucson,private-equity,2013-08-26,3321244
/company/accelerate-mobile-apps,Accelerate Mobile Apps,mobile,USA,CA,SF Bay,Scotts Valley,venture,2009-12-22,250000
/company/accelerated-io,Accelerated IO,software,USA,OK,Tulsa,Tulsa,venture,2009-11-05,3000000
/company/accelerated-io,Accelerated IO,software,USA,OK,Tulsa,Tulsa,venture,2012-03-28,255325
/company/accelerated-orthopedic-technologies,Accelerated Orthopedic Technologies,medical,USA,CT,Guilford,Guilford,angel,2012-05-18,150000
/company/accelerated-vision-group,Accelerated Vision Group,other,USA,KS,Kansas City,Overland Park,series-a,2012-05-21,6000000
/company/accelerize-new-media,Accelerize New Media,enterprise,USA,CA,Los Angeles,Los Angeles,venture,2010-05-10,745500
/company/acceleron-pharma,Acceleron Pharma,biotech,USA,MA,Boston,Cambridge,venture,2009-12-15,10951121
/company/acceleron-pharma,Acceleron Pharma,biotech,USA,MA,Boston,Cambridge,series-c+,2007-10-01,31000000
/company/acceleron-pharma,Acceleron Pharma,biotech,USA,MA,Boston,Cambridge,series-b,2006-08-02,30000000
/company/acceleron-pharma,Acceleron Pharma,biotech,USA,MA,Boston,Cambridge,venture,2010-06-22,8400000
/company/acceleron-pharma,Acceleron Pharma,biotech,USA,MA,Boston,Cambridge,other,2011-01-06,1500000
/company/acceleron-pharma,Acceleron Pharma,biotech,USA,MA,Boston,Cambridge,series-c+,2011-12-23,30000000
/company/accelgolf,AccelGolf,mobile,USA,MA,Boston,Cambridge,angel,2009-09-10,18000
/company/accelgolf,AccelGolf,mobile,USA,MA,Boston,Cambridge,other,2008-04-01,10000
/company/accelgolf,AccelGolf,mobile,USA,MA,Boston,Cambridge,other,2008-01-01,24000
/company/accelgolf,AccelGolf,mobile,USA,MA,Boston,Cambridge,other,2008-01-01,5000
/company/accelgolf,AccelGolf,mobile,USA,MA,Boston,Cambridge,other,2008-01-01,15282
/company/accelgolf,AccelGolf,mobile,USA,MA,Boston,Cambridge,venture,2009-11-23,150000
/company/accelgolf,AccelGolf,mobile,USA,MA,Boston,Cambridge,angel,2010-02-17,180000
/company/accelgolf,AccelGolf,mobile,USA,MA,Boston,Cambridge,other,2009-09-01,235000
/company/accelitec,Accelitec,software,USA,WA,Bellingham,Bellingham,other,2013-06-11,500000
/company/accelitec,Accelitec,software,USA,WA,Bellingham,Bellingham,other,2012-02-13,600000
/company/accellion,Accellion,enterprise,USA,CA,SF Bay,Palo Alto,series-c+,2012-01-04,12000000
/company/accellion,Accellion,enterprise,USA,CA,SF Bay,Palo Alto,angel,2012-03-09,1410901
/company/accellos,Accellos,software,USA,CO,Colorado Springs,Colorado Springs,series-b,2008-09-30,28500000
/company/accellos,Accellos,software,USA,CO,Colorado Springs,Colorado Springs,series-a,2006-11-17,22900000
/company/accellos,Accellos,software,USA,CO,Colorado Springs,Colorado Springs,venture,2012-10-16,
/company/accelops,AccelOps,analytics,USA,CA,SF Bay,Santa Clara,series-a,2007-10-01,7000000
/company/accelops,AccelOps,analytics,USA,CA,SF Bay,Santa Clara,series-b,2012-05-01,18000000
/company/accendo-therapeutics,Accendo Therapeutics,health,USA,CA,San Diego,Carlsbad,private-equity,2011-12-29,4000000
/company/accentia-biopharmaceuticals-inc,Accentia Biopharmaceuticals Inc,biotech,USA,FL,Tampa,TAMPA,angel,2013-06-25,375000
/company/accentia-biopharmaceuticals-inc,Accentia Biopharmaceuticals Inc,biotech,USA,FL,Tampa,TAMPA,venture,2012-02-08,400000
/company/accept-software,Accept Software,software,USA,CA,SF Bay,Santa Clara,series-b,2009-09-16,17000000
/company/accept-software,Accept Software,software,USA,CA,SF Bay,Santa Clara,series-a,2005-09-16,1055000
/company/accept-software,Accept Software,software,USA,CA,SF Bay,Santa Clara,venture,2006-07-27,4250000
/company/accept-software,Accept Software,software,USA,CA,SF Bay,Santa Clara,series-c+,2010-12-14,3000000
/company/accera,Accera,biotech,USA,CO,Denver,Broomfield,series-c+,2008-11-12,35000000
/company/accera,Accera,biotech,USA,CO,Denver,Broomfield,series-a,2004-06-01,3050000
/company/accera,Accera,biotech,USA,CO,Denver,Broomfield,series-b,2006-10-06,7500000
/company/accera,Accera,biotech,USA,CO,Denver,Broomfield,venture,2008-08-01,5000000
/company/accera,Accera,biotech,USA,CO,Denver,Broomfield,series-c+,2011-01-03,11000000
/company/accera,Accera,biotech,USA,CO,Denver,Broomfield,venture,2013-05-07,69081610
/company/accertify,Accertify,security,USA,IL,Chicago,Itasca,series-a,2008-06-03,4000000
/company/accertify,Accertify,security,USA,IL,Chicago,Itasca,venture,2010-05-04,700000
/company/access-360-media,Access 360 Media,advertising,USA,CA,Los Angeles,Los Angeles,series-b,2008-10-29,8000000
/company/access-360-media,Access 360 Media,advertising,USA,CA,Los Angeles,Los Angeles,series-c+,2011-01-05,12000000
/company/access-closure,Access Closure,medical,USA,CA,SF Bay,Mountain View,venture,2010-03-03,9999998
/company/access-information-management,Access Information Management,enterprise,USA,CA,SF Bay,Livermore,venture,2011-09-07,
/company/access-intelligence,Access Intelligence,news,USA,MD,Washington DC,Rockville,venture,2009-07-01,2890000
/company/access-intelligence,Access Intelligence,news,USA,MD,Washington DC,Rockville,venture,2010-03-01,4490000
/company/access-media,Access Media 3,security,USA,IL,Oakbrook,Oakbrook,venture,2012-02-09,30000000
/company/access-mediquip,Access MediQuip,medical,USA,FL,Orlando,Lake Mary,private-equity,2013-01-13,46900000
/company/access-mobile,access mobile,mobile,USA,CO,Denver,Denver,venture,2013-06-26,112500
/company/accessnetwork,Access Network,advertising,USA,NY,New York,New York,other,2011-04-01,1500000
/company/accessnetwork,Access Network,advertising,USA,NY,New York,New York,series-a,2010-04-01,1700000
/company/access-northeast,Access Northeast,network_hosting,USA,MA,Boston,Marlborough,venture,2009-11-23,1999998
/company/access-pharmaceuticals,Access Pharmaceuticals,biotech,USA,TX,Dallas,Dallas,series-b,2012-11-06,10000000
/company/access-pharmaceuticals,Access Pharmaceuticals,biotech,USA,TX,Dallas,Dallas,private-equity,2011-11-14,5581502
/company/access-scientific,Access Scientific,medical,USA,CA,San Diego,San Diego,venture,2011-06-09,10000000
/company/access-scientific,Access Scientific,medical,USA,CA,San Diego,San Diego,venture,2012-06-21,4000001
/company/accessdata,AccessData,enterprise,USA,UT,Salt Lake City,Lindon,private-equity,2013-03-15,20000000
/company/accessdata,AccessData,enterprise,USA,UT,Salt Lake City,Lindon,other,2013-03-15,25000000
/company/accion-international,Accion,nonprofit,USA,MA,Boston,Boston,venture,2011-12-07,1000000
/company/accion-international,Accion,nonprofit,USA,MA,Boston,Boston,venture,2012-06-26,22000000
/company/accion-texas,Accion Texas,nonprofit,USA,TX,San Antonio,San Antonio,other,2013-09-25,2800000
/company/accipiter-radar,Accipiter Radar,other,USA,NY,Orchard Park,Orchard Park,venture,2013-09-04,4700000
/company/accipiter-systems,Accipiter Systems,analytics,USA,PA,Pittsburg,Wexford,venture,2013-06-05,3827799
/company/accipiter-systems,Accipiter Systems,analytics,USA,PA,Pittsburg,Wexford,other,2012-02-29,65000000
/company/acclaimd,Acclaimd,analytics,USA,OH,Columbus,Columbus,angel,2012-06-01,20000
/company/acclaimd,Acclaimd,analytics,USA,OH,Columbus,Columbus,angel,2012-08-07,70000
/company/acco-brands,Acco Brands,other,USA,IL,Chicago,Lincolnshire,series-a,2007-02-01,10000000
/company/acco-semiconductor,ACCO Semiconductor,semiconductor,USA,CA,SF Bay,Sunnyvale,series-c+,2013-02-06,12191919
/company/accolo,Accolo,consulting,USA,CA,SF Bay,Larkspur,series-b,2007-06-01,
/company/accordent-technologies,Accordent Technologies,,USA,CA,Los Angeles,El Segundo,series-a,2006-03-29,4000000
/company/accountnow,AccountNow,web,USA,CA,SF Bay,San Ramon,series-c+,2007-06-29,12750000
/company/accountnow,AccountNow,web,USA,CA,SF Bay,San Ramon,series-a,2004-08-09,3500000
/company/accountnow,AccountNow,web,USA,CA,SF Bay,San Ramon,series-b,2006-03-13,5000000
/company/accountnow,AccountNow,web,USA,CA,SF Bay,San Ramon,venture,2008-03-01,12822000
/company/accruent-holdings,Accruent Holdings,enterprise,USA,CA,Los Angeles,Santa Monica,venture,2010-02-04,32000000
/company/accruit,Accruit,software,USA,CO,Denver,Denver,series-a,2008-07-03,3315000
/company/accu-break-pharmaceuticals,Accu-Break Pharmaceuticals,biotech,USA,FL,Fort Lauderdale,Plantation,angel,2013-05-21,1000000
/company/accudial-pharmaceutical,Accudial Pharmaceutical,biotech,USA,FL,Palm Beach,Boca Raton,venture,2013-05-30,2476019
/company/accudial-pharmaceutical,Accudial Pharmaceutical,biotech,USA,FL,Palm Beach,Boca Raton,venture,2012-10-16,4931250
/company/accudraft,AccuDraft,software,USA,FL,Orlando,Lake Mary,series-a,2006-12-06,650000
/company/accuhealth-partners,Accuhealth Partners,health,USA,KS,Kansas City,Olathe,angel,2011-02-21,760000
/company/accumetrics,Accumetrics,biotech,USA,CA,San Diego,San Diego,series-c+,2008-02-21,28800000
/company/accumetrics,Accumetrics,biotech,USA,CA,San Diego,San Diego,series-c+,2010-01-21,16600000
/company/accumetrics,Accumetrics,biotech,USA,CA,San Diego,San Diego,venture,2003-05-16,11567
/company/accumetrics,Accumetrics,biotech,USA,CA,San Diego,San Diego,series-b,2004-07-01,13500000
/company/accumetrics,Accumetrics,biotech,USA,CA,San Diego,San Diego,series-c+,2006-02-06,8250000
/company/accumetrics,Accumetrics,biotech,USA,CA,San Diego,San Diego,venture,2010-09-01,7000000
/company/accumetrics,Accumetrics,biotech,USA,CA,San Diego,San Diego,angel,2009-12-01,
/company/accumetrics,Accumetrics,biotech,USA,CA,San Diego,San Diego,other,2013-04-11,30478899
/company/accumetrics,Accumetrics,biotech,USA,CA,San Diego,San Diego,private-equity,2013-08-30,6000001
/company/accupost-corporation,Accupost Corporation,software,USA,CO,Denver,Littleton,series-a,2002-08-01,
/company/accurate-group,Accurate Group,real_estate,USA,NC,Charlotte,Charlotte,other,2013-01-08,10000000
/company/accurate-group,Accurate Group,real_estate,USA,NC,Charlotte,Charlotte,venture,2013-01-08,2000000
/company/accurence,Accurence,software,USA,CO,Denver,Westminster,series-a,2011-11-08,1894000
/company/accurev,AccuRev,software,USA,MA,Boston,Concord,series-a,2005-03-07,2100000
/company/accuri-cytometers,Accuri Cytometers,biotech,USA,MI,Detroit,Ann Arbor,series-c+,2009-08-10,4000000
/company/accuri-cytometers,Accuri Cytometers,biotech,USA,MI,Detroit,Ann Arbor,series-b,2007-04-30,5000000
/company/accuri-cytometers,Accuri Cytometers,biotech,USA,MI,Detroit,Ann Arbor,series-b,2007-09-01,100000
/company/accuri-cytometers,Accuri Cytometers,biotech,USA,MI,Detroit,Ann Arbor,venture,2008-04-29,2000000
/company/accuri-cytometers,Accuri Cytometers,biotech,USA,MI,Detroit,Ann Arbor,series-c+,2008-07-08,13000000
/company/accuri-cytometers,Accuri Cytometers,biotech,USA,MI,Detroit,Ann Arbor,series-a,2005-03-01,805000
/company/accuri-cytometers,Accuri Cytometers,biotech,USA,MI,Detroit,Ann Arbor,venture,2005-09-01,1750000
/company/accuri-cytometers,Accuri Cytometers,biotech,USA,MI,Detroit,Ann Arbor,series-c+,2010-10-19,6000000
/company/accuvein,AccuVein,hardware,USA,NY,Huntington,Huntington,series-b,2011-07-28,22500000
/company/ace,ACE,biotech,USA,PA,Pittsburg,Pittsburgh,angel,2011-09-26,500184
/company/ace-metrix,Ace Metrix,advertising,USA,CA,Los Angeles,El Segundo,series-b,2009-12-16,6000000
/company/ace-metrix,Ace Metrix,advertising,USA,CA,Los Angeles,El Segundo,venture,2009-11-23,1700000
/company/ace-metrix,Ace Metrix,advertising,USA,CA,Los Angeles,El Segundo,series-a,2008-08-01,3000000
/company/ace-metrix,Ace Metrix,advertising,USA,CA,Los Angeles,El Segundo,venture,2010-06-18,
/company/ace-metrix,Ace Metrix,advertising,USA,CA,Los Angeles,El Segundo,series-c+,2012-05-29,8000000
/company/ace-comm,ACE*COMM,public_relations,USA,MD,Washington DC,Gaithersburg,private-equity,2007-01-01,5000000
/company/acelrx-pharmaceuticals,AcelRx Pharmaceuticals,biotech,USA,CA,SF Bay,Redwood City,private-equity,2012-06-07,10000002
/company/acendi-interactive,Acendi Interactive,security,USA,CA,SF Bay,San Francisco,series-b,2009-01-09,2090000
/company/acera-surgical,Acera Surgical,medical,USA,MO,Saint Louis,St. Louis,angel,2013-08-08,600000
/company/cvcertify,Acertiv,social,USA,VA,Washington DC,Dulles,angel,2012-10-08,540000
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,biotech,USA,MA,Boston,Boston,series-a,2009-08-01,7250000
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,biotech,USA,MA,Boston,Boston,series-a,2010-01-08,2000000
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,biotech,USA,MA,Boston,Boston,series-b,2011-02-22,12400000
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,biotech,USA,MA,Boston,Boston,series-b,2011-06-29,14600000
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,biotech,USA,MA,Boston,Boston,venture,2012-02-09,15000000
/company/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,biotech,USA,MA,Boston,Boston,venture,2013-07-29,100000000
/company/aceva-technologies,Aceva Technologies,software,USA,CA,SF Bay,San Mateo,series-c+,2005-07-21,5280000
/company/achaogen,Achaogen,biotech,USA,CA,SF Bay,South San Francisco,series-c+,2010-04-07,56000000
/company/achaogen,Achaogen,biotech,USA,CA,SF Bay,South San Francisco,series-b,2006-10-10,26000000
/company/achaogen,Achaogen,biotech,USA,CA,SF Bay,South San Francisco,venture,2013-03-22,18905707
/company/achates-power,Achates Power,cleantech,USA,CA,San Diego,San Diego,series-a,2009-10-08,12100000
/company/achates-power,Achates Power,cleantech,USA,CA,San Diego,San Diego,series-b,2010-01-11,19200000
/company/acheive-cca,Acheive CCA,consulting,USA,IN,Evansville,Evansville,venture,2009-02-17,5000000
/company/achelios-therapeutics,Achelios Therapeutics,biotech,USA,NC,Raleigh-Durham,CHAPEL HILL,venture,2012-02-03,1856004
/company/achieve-financial-services,Achieve Financial Services,finance,USA,TX,Austin,Austin,series-b,2012-03-20,12500000
/company/achieve-x,Achieve X,software,USA,PA,Philadelphia,Conshohocken,venture,2010-05-10,150000
/company/achieve3000,Achieve3000,,USA,NJ,Lakewood,Lakewood,venture,2007-07-24,9000000
/company/achieveit-online,AchieveIt Online,enterprise,USA,GA,Atlanta,Atlanta,series-a,2013-06-26,1500000
/company/achieveit-online,AchieveIt Online,enterprise,USA,GA,Atlanta,Atlanta,other,2012-08-28,600000
/company/achieveit-online,AchieveIt Online,enterprise,USA,GA,Atlanta,Atlanta,series-a,2013-09-24,1500000
/company/achievemint,AchieveMint,health,USA,CA,SF Bay,San Francisco,angel,2012-01-01,
/company/achievers,Achievers,software,USA,CA,SF Bay,San Francisco,series-a,2008-07-31,4700000
/company/achievers,Achievers,software,USA,CA,SF Bay,San Francisco,series-b,2009-05-07,5922326
/company/achievers,Achievers,software,USA,CA,SF Bay,San Francisco,venture,2011-09-19,14000000
/company/achievers,Achievers,software,USA,CA,SF Bay,San Francisco,series-c+,2011-09-28,24500000
/company/achievo-r-corporation,Achievo(R) Corporation,software,USA,CA,SF Bay,San Ramon,series-b,2007-02-26,24000000
/company/achillion-pharmaceuticals,Achillion Pharmaceuticals,biotech,USA,CT,New Haven,New Haven,venture,2010-08-18,50100000
/company/achronix-semiconductor,Achronix Semiconductor,semiconductor,USA,CA,SF Bay,San Jose,series-a,2007-01-23,25400000
/company/achronix-semiconductor,Achronix Semiconductor,semiconductor,USA,CA,SF Bay,San Jose,series-b,2008-10-15,52000000
/company/achronix-semiconductor,Achronix Semiconductor,semiconductor,USA,CA,SF Bay,San Jose,series-c+,2011-03-01,45000000
/company/achronix-semiconductor,Achronix Semiconductor,semiconductor,USA,CA,SF Bay,San Jose,other,2013-04-09,3533827
/company/achronix-semiconductor,Achronix Semiconductor,semiconductor,USA,CA,SF Bay,San Jose,venture,2012-08-01,9842436
/company/aciex-therapeutics,Aciex Therapeutics,biotech,USA,MA,Boston,Westborough,venture,2011-08-12,8000000
/company/aclaris-therapeutics,Aclaris Therapeutics,biotech,USA,PA,Philadelphia,Malvern,series-a,2012-10-24,21000000
