id,name,male_18_to_24,lat,long,,
26089,"Leelanau County, Michigan",720,44.95425678,-85.78305967,,
41047,"Marion County, Oregon",16050,44.95039824,-122.7595394,,
41053,"Polk County, Oregon",4575,44.92615414,-123.3239027,,
55073,"Marathon County, Wisconsin",5507,44.887431,-89.71302158,,
55078,"Menominee County, Wisconsin",232,44.877695,-88.5968425,,
50011,"Franklin County, Vermont",1839,44.86184144,-72.90003944,,
46025,"Clark County, South Dakota",117,44.84492986,-97.75216457,,
27085,"McLeod County, Minnesota",1409,44.844778,-94.18504875,,
50013,"Grand Isle County, Vermont",248,44.822195,-73.3030106,,
23007,"Franklin County, Maine",1634,44.8182787,-70.272821,,
27019,"Carver County, Minnesota",3208,44.81204461,-93.77541233,,
50019,"Orleans County, Vermont",1090,44.80805922,-72.24391552,,
55115,"Shawano County, Wisconsin",1559,44.80336993,-88.7321244,,
55019,"Clark County, Wisconsin",1429,44.78887086,-90.57220143,,
16003,"Adams County, Idaho",124,44.7888008,-116.4388196,,
41069,"Wheeler County, Oregon",41,44.78445,-120.0198687,,
56033,"Sheridan County, Wyoming",1176,44.77227142,-106.8278288,,
46119,"Sully County, South Dakota",44,44.762747,-100.0692245,,
36019,"Clinton County, New York",5667,44.75083144,-73.68266804,,
55035,"Eau Claire County, Wisconsin",8381,44.74869329,-91.316119,,
27037,"Dakota County, Minnesota",15842,44.74531755,-93.11912095,,
46019,"Butte County, South Dakota",396,44.7414852,-103.5939502,,
36033,"Franklin County, New York",3340,44.72434577,-74.35464095,,
26055,"Grand Traverse County, Michigan",3733,44.7232075,-85.55631167,,
26039,"Crawford County, Michigan",466,44.72050367,-84.64040867,,
55093,"Pierce County, Wisconsin",3117,44.71555773,-92.426205,,
27173,"Yellow Medicine County, Minnesota",423,44.71405043,-95.73071943,,
26079,"Kalkaska County, Michigan",619,44.711824,-85.19880833,,
50009,"Essex County, Vermont",191,44.71100858,-71.74317442,,
46039,"Deuel County, South Dakota",150,44.70070533,-96.61207883,,
27129,"Renville County, Minnesota",557,44.6980489,-94.9686631,,
16085,"Valley County, Idaho",297,44.6955836,-115.7287446,,
41001,"Baker County, Oregon",546,44.68571364,-117.6273726,,
26135,"Oscoda County, Michigan",278,44.68286325,-84.0740265,,
41041,"Lincoln County, Oregon",1600,44.67455459,-123.9475481,,
26001,"Alcona County, Michigan",273,44.66625744,-83.52649444,,
27139,"Scott County, Minnesota",4499,44.65604029,-93.484194,,
46057,"Hamlin County, South Dakota",231,44.65420367,-97.250111,,
26019,"Benzie County, Michigan",574,44.63093071,-86.04827443,,
50015,"Lamoille County, Vermont",1203,44.62106821,-72.65842943,,
33007,"Coos County, New Hampshire",1265,44.61316206,-71.39428056,,
56029,"Park County, Wyoming",1310,44.60702014,-109.2624247,,
27143,"Sibley County, Minnesota",554,44.59216443,-94.205389,,
41031,"Jefferson County, Oregon",971,44.5756398,-121.342536,,
55091,"Pepin County, Wisconsin",253,44.56511775,-92.06462575,,
56011,"Crook County, Wyoming",265,44.55785638,-104.5224901,,
55061,"Kewaunee County, Wisconsin",729,44.54306525,-87.610211,,
56003,"Big Horn County, Wyoming",475,44.53787033,-108.1676453,,
46069,"Hyde County, South Dakota",63,44.53676767,-99.52132733,,
41003,"Benton County, Oregon",11177,44.51111488,-123.4036789,,
23009,"Hancock County, Maine",2435,44.50544713,-68.43407749,,
46093,"Meade County, South Dakota",1675,44.50248014,-102.8888104,,
55009,"Brown County, Wisconsin",12299,44.49385321,-88.002713,,
41043,"Linn County, Oregon",5072,44.492972,-122.7928365,,
41023,"Grant County, Oregon",239,44.48972892,-119.0516321,,
55097,"Portage County, Wisconsin",6093,44.48959673,-89.46933264,,
23027,"Waldo County, Maine",1515,44.4805786,-69.1247436,,
55141,"Wood County, Wisconsin",2846,44.47145475,-89.99640969,,
46059,"Hand County, South Dakota",107,44.46643633,-99.050323,,
50005,"Caledonia County, Vermont",1631,44.46604964,-72.07786677,,
50007,"Chittenden County, Vermont",12361,44.4627,-73.06321064,,
55135,"Waupaca County, Wisconsin",1898,44.45843425,-88.94241463,,
46081,"Lawrence County, South Dakota",1685,44.45104471,-103.7503643,,
46117,"Stanley County, South Dakota",111,44.45015033,-100.7262937,,
16087,"Washington County, Idaho",360,44.443247,-116.7340757,,
46005,"Beadle County, South Dakota",731,44.4221425,-98.31915138,,
27083,"Lyon County, Minnesota",1648,44.4211552,-95.8717548,,
27049,"Goodhue County, Minnesota",1744,44.406926,-92.7184097,,
27127,"Redwood County, Minnesota",576,44.39846429,-95.30108136,,
23011,"Kennebec County, Maine",5239,44.39157812,-69.77959429,,
46077,"Kingsbury County, South Dakota",157,44.38788575,-97.37661613,,
55087,"Outagamie County, Wisconsin",8106,44.38514624,-88.44811052,,
27081,"Lincoln County, Minnesota",185,44.3748454,-96.2362374,,
27131,"Rice County, Minnesota",4746,44.37275438,-93.31170363,,
46065,"Hughes County, South Dakota",632,44.36839667,-99.92946133,,
23017,"Oxford County, Maine",2155,44.36722965,-70.66047232,,
26165,"Wexford County, Michigan",1293,44.363721,-85.61911117,,
26143,"Roscommon County, Michigan",683,44.36136167,-84.6593835,,
26129,"Ogemaw County, Michigan",758,44.35526783,-84.09573,,
46011,"Brookings County, South Dakota",4931,44.349181,-96.75781975,,
26101,"Manistee County, Michigan",1094,44.3481616,-86.1149178,,
56005,"Campbell County, Wyoming",2284,44.34373614,-105.5246603,,
27079,"Le Sueur County, Minnesota",954,44.33840789,-93.71067889,,
55011,"Buffalo County, Wisconsin",518,44.33793283,-91.775123,,
26069,"Iosco County, Michigan",811,44.33257988,-83.66659325,,
55053,"Jackson County, Wisconsin",892,44.32309971,-90.90720543,,
26113,"Missaukee County, Michigan",540,44.30510175,-85.059319,,
27103,"Nicollet County, Minnesota",2456,44.2910624,-94.1838752,,
55121,"Trempealeau County, Wisconsin",1037,44.27852608,-91.36002625,,
16037,"Custer County, Idaho",123,44.2685142,-114.288956,,
27157,"Wabasha County, Minnesota",758,44.26535367,-92.27134656,,
46055,"Haakon County, South Dakota",50,44.26250967,-101.5616927,,
50023,"Washington County, Vermont",3312,44.2458929,-72.5928259,,
27015,"Brown County, Minnesota",1216,44.24345629,-94.70621071,,
16033,"Clark County, Idaho",56,44.2246085,-112.2630675,,
41013,"Crook County, Oregon",680,44.15331675,-120.4523868,,
23001,"Androscoggin County, Maine",4963,44.15035288,-70.23192864,,
36031,"Essex County, New York",1631,44.133381,-73.66749981,,
55137,"Waushara County, Wisconsin",903,44.12725156,-89.23239044,,
16043,"Fremont County, Idaho",528,44.12596089,-111.5712326,,
55071,"Manitowoc County, Wisconsin",3095,44.12177335,-87.774454,,
55015,"Calumet County, Wisconsin",1815,44.10299322,-88.18109556,,
23013,"Knox County, Maine",1333,44.09197241,-69.12563836,,
46073,"Jerauld County, South Dakota",39,44.08628467,-98.50418633,,
55139,"Winnebago County, Wisconsin",9741,44.07520731,-88.66209644,,
26011,"Arenac County, Michigan",567,44.0673155,-83.8263195,,
46017,"Buffalo County, South Dakota",106,44.064873,-99.251509,,
50001,"Addison County, Vermont",2577,44.04627311,-73.13315078,,
27013,"Blue Earth County, Minnesota",7672,44.036686,-94.027806,,
27039,"Dodge County, Minnesota",749,44.03660667,-92.85631517,,
46103,"Pennington County, South Dakota",5149,44.02823313,-102.9336588,,
36045,"Jefferson County, New York",8657,44.02701814,-75.94038755,,
16015,"Boise County, Idaho",192,44.02422083,-115.8751483,,
41017,"Deschutes County, Oregon",5906,44.0220468,-121.1774453,,
27147,"Steele County, Minnesota",1360,44.0204974,-93.2349172,,
46079,"Lake County, South Dakota",816,44.01875086,-97.08428771,,
46097,"Miner County, South Dakota",75,44.01731325,-97.642973,,
27109,"Olmsted County, Minnesota",5564,44.01069436,-92.40938418,,
27169,"Winona County, Minnesota",5283,44.0103784,-91.8033242,,
16045,"Gem County, Idaho",660,44.0092215,-116.4351618,,
46111,"Sanborn County, South Dakota",85,44.005714,-98.13134333,,
27161,"Waseca County, Minnesota",694,44.00129475,-93.595446,,
16075,"Payette County, Idaho",906,43.99866967,-116.821572,,
41039,"Lane County, Oregon",23892,43.99851154,-123.1510478,,
26133,"Osceola County, Michigan",924,43.99587557,-85.32374114,,
50017,"Orange County, Vermont",1342,43.98744773,-72.36607546,,
26105,"Mason County, Michigan",1098,43.98720283,-86.215009,,
23015,"Lincoln County, Maine",1134,43.9843561,-69.55013383,,
27165,"Watonwan County, Minnesota",447,43.980029,-94.63084643,,
27117,"Pipestone County, Minnesota",322,43.97999825,-96.24314613,,
26085,"Lake County, Michigan",330,43.978375,-85.81480367,,
56019,"Johnson County, Wyoming",252,43.9765755,-106.5366418,,
55001,"Adams County, Wisconsin",671,43.9746756,-89.8155436,,
23005,"Cumberland County, Maine",12821,43.97369548,-70.37784917,,
27033,"Cottonwood County, Minnesota",412,43.97303983,-95.12188167,,
27101,"Murray County, Minnesota",267,43.9726575,-95.70541275,,
46101,"Moody County, South Dakota",247,43.968708,-96.68294025,,
26035,"Clare County, Michigan",1208,43.960998,-84.848807,,
56043,"Washakie County, Wyoming",278,43.958396,-107.8360595,,
26051,"Gladwin County, Michigan",936,43.95554933,-84.36462533,,
55081,"Monroe County, Wisconsin",1677,43.9331818,-90.567612,,
23023,"Sagadahoc County, Maine",1178,43.92459,-69.8476642,,
46075,"Jones County, South Dakota",34,43.918697,-100.720228,,
56045,"Weston County, Wyoming",298,43.9158405,-104.5292555,,
33009,"Grafton County, New Hampshire",6463,43.91280803,-71.90438049,,
55063,"La Crosse County, Wisconsin",8582,43.905643,-91.12057233,,
55057,"Juneau County, Wisconsin",1006,43.883344,-90.1237449,,
46085,"Lyman County, South Dakota",186,43.85699629,-99.79475357,,
26063,"Huron County, Michigan",1124,43.85070614,-83.06856657,,
16065,"Madison County, Idaho",5838,43.797793,-111.7116675,,
41045,"Malheur County, Oregon",1777,43.79681362,-117.5570601,,
55077,"Marquette County, Wisconsin",494,43.78710714,-89.445438,,
56017,"Hot Springs County, Wyoming",172,43.78326433,-108.339508,,
55047,"Green Lake County, Wisconsin",617,43.77788514,-89.09376471,,
33003,"Carroll County, New Hampshire",1510,43.77258587,-71.19179642,,
36049,"Lewis County, New York",1191,43.76400759,-75.46691547,,
55039,"Fond du Lac County, Wisconsin",4552,43.7592762,-88.528346,,
16023,"Butte County, Idaho",101,43.75749867,-113.2518453,,
16051,"Jefferson County, Idaho",1079,43.75603563,-112.1236884,,
46015,"Brule County, South Dakota",161,43.7527135,-99.10557075,,
16081,"Teton County, Idaho",389,43.75159225,-111.1640968,,
46071,"Jackson County, South Dakota",143,43.7184084,-101.559192,,
27063,"Jackson County, Minnesota",416,43.7074872,-95.1970764,,
27091,"Martin County, Minnesota",731,43.7062162,-94.5785603,,
55117,"Sheboygan County, Wisconsin",4740,43.70360719,-87.88296625,,
46033,"Custer County, South Dakota",201,43.7030782,-103.3135158,,
27047,"Freeborn County, Minnesota",1174,43.69890186,-93.40066936,,
36041,"Hamilton County, New York",137,43.67931918,-74.44994645,,
27043,"Faribault County, Minnesota",522,43.67879273,-93.92759445,,
26017,"Bay County, Michigan",4656,43.67806364,-83.95675045,,
46003,"Aurora County, South Dakota",88,43.67777867,-98.55393867,,
27045,"Fillmore County, Minnesota",711,43.6739005,-92.03994133,,
46061,"Hanson County, South Dakota",98,43.67261,-97.760245,,
26111,"Midland County, Michigan",4186,43.67057973,-84.35820482,,
27105,"Nobles County, Minnesota",1051,43.67055527,-95.80022655,,
27055,"Houston County, Minnesota",701,43.66780486,-91.470266,,
27133,"Rock County, Minnesota",309,43.66439363,-96.24248563,,
27099,"Mower County, Minnesota",1711,43.66338029,-92.75832679,,
26107,"Mecosta County, Michigan",5121,43.66074944,-85.31328022,,
46035,"Davison County, South Dakota",1186,43.656958,-98.10832833,,
26127,"Oceana County, Michigan",1061,43.65107825,-86.29564988,,
46099,"Minnehaha County, South Dakota",8325,43.63892452,-96.75776864,,
46087,"McCook County, South Dakota",180,43.6365736,-97.3656528,,
16027,"Canyon County, Idaho",9018,43.6288476,-116.7172884,,
56039,"Teton County, Wyoming",834,43.619473,-110.701919,,
26073,"Isabella County, Michigan",10829,43.60522888,-84.860126,,
46095,"Mellette County, South Dakota",103,43.60438733,-100.7294493,,
55123,"Vernon County, Wisconsin",1007,43.59793436,-90.84936845,,
50027,"Windsor County, Vermont",1885,43.57845463,-72.54315929,,
36113,"Warren County, New York",2596,43.57763604,-73.80592639,,
26123,"Newaygo County, Michigan",2059,43.57734743,-85.82184229,,
50021,"Rutland County, Vermont",3068,43.54943883,-73.02476367,,
16001,"Ada County, Idaho",18231,43.51501679,-116.2493488,,
16013,"Blaine County, Idaho",679,43.510648,-114.2805001,,
33001,"Belknap County, New Hampshire",2203,43.50842483,-71.42789156,,
55021,"Columbia County, Wisconsin",2067,43.46277279,-89.25579971,,
26157,"Tuscola County, Michigan",2345,43.46018869,-83.45984356,,
23031,"York County, Maine",7718,43.45480369,-70.68889345,,
16019,"Bonneville County, Idaho",4416,43.44336618,-111.7103964,,
26151,"Sanilac County, Michigan",1596,43.42930229,-82.78133794,,
36075,"Oswego County, New York",7744,43.42591022,-76.14946004,,
16025,"Camas County, Idaho",22,43.40809133,-114.7397043,,
55111,"Sauk County, Wisconsin",2403,43.40479167,-89.94918687,,
55027,"Dodge County, Wisconsin",3952,43.40172387,-88.67081009,,
19059,"Dickinson County, Iowa",477,43.395121,-95.142641,,
19189,"Winnebago County, Iowa",548,43.39381214,-93.71998614,,
46043,"Douglas County, South Dakota",93,43.3776998,-98.4308082,,
19063,"Emmet County, Iowa",579,43.37677483,-94.65694733,,
19131,"Mitchell County, Iowa",408,43.37637275,-92.78782638,,
19119,"Lyon County, Iowa",419,43.37631,-96.232623,,
26145,"Saginaw County, Michigan",10454,43.3725533,-84.02109735,,
33019,"Sullivan County, New Hampshire",1552,43.37165376,-72.202745,,
19143,"Osceola County, Iowa",249,43.36773986,-95.62072043,,
55089,"Ozaukee County, Wisconsin",3427,43.36266138,-87.9518935,,
46123,"Tripp County, South Dakota",236,43.35749371,-99.847339,,
55131,"Washington County, Wisconsin",4649,43.356266,-88.20675742,,
19089,"Howard County, Iowa",292,43.35454133,-92.30438883,,
55103,"Richland County, Wisconsin",728,43.34782167,-90.37230967,,
19195,"Worth County, Iowa",268,43.34634457,-93.28853414,,
36115,"Washington County, New York",3184,43.34364967,-73.40986338,,
46125,"Turner County, South Dakota",268,43.32764375,-97.124391,,
46067,"Hutchinson County, South Dakota",203,43.32731629,-97.77146029,,
26117,"Montcalm County, Michigan",2752,43.32251483,-85.15028111,,
33013,"Merrimack County, New Hampshire",6692,43.32167118,-71.70539529,,
19005,"Allamakee County, Iowa",590,43.31516743,-91.37334557,,
36073,"Orleans County, New York",2061,43.30750782,-78.21990264,,
33017,"Strafford County, New Hampshire",9155,43.30637094,-71.01936894,,
46113,"Shannon County, South Dakota",899,43.30571729,-102.540254,,
46083,"Lincoln County, South Dakota",1499,43.30065986,-96.70527857,,
26057,"Gratiot County, Michigan",2691,43.29504156,-84.61987419,,
26121,"Muskegon County, Michigan",7935,43.2921572,-86.1827186,,
41019,"Douglas County, Oregon",4233,43.27263096,-123.3646171,,
46047,"Fall River County, South Dakota",209,43.25144267,-103.5309983,,
19191,"Winneshiek County, Iowa",1712,43.24136038,-91.815424,,
46121,"Todd County, South Dakota",559,43.2378272,-100.6858122,,
55023,"Crawford County, Wisconsin",644,43.2326526,-90.9582442,,
36063,"Niagara County, New York",10179,43.22877148,-78.82257757,,
19109,"Kossuth County, Iowa",485,43.21399367,-94.20661642,,
46053,"Gregory County, South Dakota",137,43.21332643,-99.20240343,,
36043,"Herkimer County, New York",3020,43.20428818,-74.96321971,,
16011,"Bingham County, Idaho",2005,43.1927921,-112.4185735,,
36117,"Wayne County, New York",3861,43.18985336,-77.03119523,,
36055,"Monroe County, New York",42957,43.18940042,-77.65826201,,
46007,"Bennett County, South Dakota",177,43.186188,-101.6909093,,
41025,"Harney County, Oregon",285,43.181058,-119.0521808,,
41011,"Coos County, Oregon",2415,43.1785967,-124.1790968,,
36065,"Oneida County, New York",12333,43.16178405,-75.39403019,,
16073,"Owyhee County, Idaho",534,43.1555052,-116.4167626,,
16039,"Elmore County, Idaho",1898,43.148632,-115.4077288,,
36035,"Fulton County, New York",2286,43.134699,-74.35754843,,
56013,"Fremont County, Wyoming",1805,43.12198462,-108.6370088,,
46023,"Charles Mix County, South Dakota",359,43.1166385,-98.48985375,,
19067,"Floyd County, Iowa",596,43.09455129,-92.85149086,,
19033,"Cerro Gordo County, Iowa",1917,43.09332364,-93.25754018,,
19081,"Hancock County, Iowa",334,43.08787175,-93.75006913,,
26087,"Lapeer County, Michigan",3768,43.08023825,-83.24082783,,
55025,"Dane County, Wisconsin",33957,43.0787639,-89.40267966,,
19037,"Chickasaw County, Iowa",450,43.07490043,-92.353364,,
19041,"Clay County, Iowa",638,43.07395878,-95.146495,,
19147,"Palo Alto County, Iowa",459,43.0670375,-94.69813663,,
36091,"Saratoga County, New York",9066,43.06615295,-73.8270629,,
19167,"Sioux County, Iowa",2298,43.06538208,-96.15506215,,
55055,"Jefferson County, Wisconsin",4258,43.0423828,-88.7407831,,
55079,"Milwaukee County, Wisconsin",52727,43.03057857,-87.91316,,
36067,"Onondaga County, New York",25544,43.0293973,-76.17785952,,
55133,"Waukesha County, Wisconsin",14057,43.02806416,-88.27980545,,
50003,"Bennington County, Vermont",1575,43.01832559,-73.10063559,,
26081,"Kent County, Michigan",31207,43.00822678,-85.57723051,,
50025,"Windham County, Vermont",1902,43.00550647,-72.69970597,,
16063,"Lincoln County, Idaho",226,43.002988,-114.305483,,
26049,"Genesee County, Michigan",18947,42.99848386,-83.70986989,,
55049,"Iowa County, Wisconsin",807,42.99332277,-90.14291669,,
36037,"Genesee County, New York",2916,42.99312067,-78.17001622,,
33015,"Rockingham County, New Hampshire",11845,42.97903407,-71.06280389,,
26067,"Ionia County, Michigan",3596,42.97206754,-85.04919046,,
56025,"Natrona County, Wyoming",3684,42.968256,-106.5562782,,
46009,"Bon Homme County, South Dakota",415,42.9660758,-97.8351462,,
26139,"Ottawa County, Michigan",15976,42.96444632,-86.05469963,,
46135,"Yankton County, South Dakota",953,42.96370614,-97.35032543,,
26037,"Clinton County, Michigan",3833,42.9577838,-84.6275594,,
36011,"Cayuga County, New York",3746,42.94840616,-76.58123011,,
33005,"Cheshire County, New Hampshire",5156,42.9218983,-72.25502963,,
36053,"Madison County, New York",4901,42.92052417,-75.674259,,
46027,"Clay County, South Dakota",2195,42.9175488,-97.0203604,,
36057,"Montgomery County, New York",2162,42.91633967,-74.41814227,,
26155,"Shiawassee County, Michigan",3117,42.9125215,-84.13939008,,
33011,"Hillsborough County, New Hampshire",17699,42.90694133,-71.68214918,,
56035,"Sublette County, Wyoming",428,42.8922265,-109.9943645,,
36069,"Ontario County, New York",5120,42.89209562,-77.28518471,,
56027,"Niobrara County, Wyoming",76,42.88741625,-104.455067,,
31015,"Boyd County, Nebraska",56,42.8847806,-98.7785238,,
